cast_popularity,major,actor_2_name,us,vote_average,actor_1_name,revenue,budget_binned,vote_count_binned,director_name,vote_average_binned,revenue_binned,macro_genre,vote_count,budget,actor_3_name,genres,title,original_language,cast_popularity_binned
31.669438,1,Angelina Jolie,1,6.0,Johnny Depp,278731369,high,great,Florian Henckel von Donnersmarck,ok,high,dark,1699,100000000,Paul Bettany,Action|Thriller|Romance,The Tourist,en,"(-0.176, 58.674]"
25.390079,0,Gabriel Byrne,1,5.5,Arnold Schwarzenegger,211989043,high,ok,Peter Hyams,ok,high,dark,482,100000000,Kevin Pollak,Action|Fantasy|Horror|Mystery,End of Days,en,"(-0.176, 58.674]"
25.604271000000008,1,Djimon Hounsou,1,7.3,Leonardo DiCaprio,170877916,high,great,Edward Zwick,great,avg,drama,2281,100000000,Jennifer Connelly,Drama|Thriller|Action,Blood Diamond,en,"(-0.176, 58.674]"
76.05054399999997,1,Jonah Hill,1,7.9,Leonardo DiCaprio,392000694,high,great,Martin Scorsese,great,high,drama,6571,100000000,Margot Robbie,Crime|Drama|Comedy,The Wolf of Wall Street,en,"(58.674, 117.348]"
31.33107100000001,1,Tommy Lee Jones,1,5.2,Val Kilmer,336529144,high,great,Joel Schumacher,ok,high,action,1498,100000000,Jim Carrey,Action|Crime|Fantasy,Batman Forever,en,"(-0.176, 58.674]"
34.645911000000005,0,Dina Meyer,1,6.7,Casper Van Dien,121214377,high,great,Paul Verhoeven,ok,avg,action,1560,105000000,Denise Richards,Adventure|Action|Thriller|Science Fiction,Starship Troopers,en,"(-0.176, 58.674]"
40.957131000000025,0,Halle Berry,1,6.6,Tom Hanks,130482868,high,great,Tom Tykwer,ok,avg,drama,2977,102000000,Jim Broadbent,Drama|Science Fiction,Cloud Atlas,en,"(-0.176, 58.674]"
46.37357300000001,1,Abbie Cornish,1,6.5,Emily Barclay,140073390,high,ok,Zack Snyder,ok,avg,action,703,80000000,Essie Davis,Animation|Adventure|Family|Fantasy,Legend of the Guardians: The Owls of Ga'Hoole,en,"(-0.176, 58.674]"
31.91775200000001,1,Benjamin Bratt,1,4.2,Halle Berry,82102379,high,ok,Pitof,bad,avg,dark,808,100000000,Sharon Stone,Action|Crime,Catwoman,en,"(-0.176, 58.674]"
33.128972999999995,1,Ian McShane,1,5.6,Dwayne Johnson,243400000,high,great,Brett Ratner,ok,high,action,1680,100000000,John Hurt,Action|Adventure,Hercules,en,"(-0.176, 58.674]"
23.368481,1,Brian Murray,1,7.2,Joseph Gordon-Levitt,109578115,high,ok,Ron Clements,great,avg,action,948,140000000,David Hyde Pierce,Adventure|Animation|Family|Fantasy|Science Fiction,Treasure Planet,en,"(-0.176, 58.674]"
17.916951,1,Anna Friel,1,5.3,Will Ferrell,68688831,high,ok,Brad Silberling,ok,avg,action,381,100000000,Danny McBride,Adventure|Comedy|Science Fiction,Land of the Lost,en,"(-0.176, 58.674]"
90.00641599999997,0,Jason Statham,1,6.1,Sylvester Stallone,206172544,high,great,Patrick Hughes,ok,high,action,1795,90000000,Harrison Ford,Action|Adventure|Thriller,The Expendables 3,en,"(58.674, 117.348]"
18.173959999999997,0,Luke Bracey,1,5.5,Edgar Ramírez,133718711,high,ok,Ericson Core,ok,avg,dark,783,105000000,Teresa Palmer,Action|Crime|Thriller,Point Break,en,"(-0.176, 58.674]"
59.80985399999999,1,Benjamin Walker,1,6.5,Chris Hemsworth,93820758,high,ok,Ron Howard,ok,avg,action,1276,100000000,Cillian Murphy,Thriller|Drama|Adventure|Action|History,In the Heart of the Sea,en,"(58.674, 117.348]"
25.203588000000003,0,Randy Quaid,1,4.4,Eddie Murphy,7103973,high,bad,Ron Underwood,bad,low,action,142,100000000,Rosario Dawson,Action|Comedy|Science Fiction,The Adventures of Pluto Nash,en,"(-0.176, 58.674]"
25.142781,1,Greg Kinnear,1,6.4,Matt Damon,94882889,high,ok,Paul Greengrass,ok,avg,action,717,100000000,Brendan Gleeson,War|Action|Adventure|Drama|Thriller,Green Zone,en,"(-0.176, 58.674]"
2.0675429999999997,0,Bill Melendez,1,6.5,Noah Schnapp,246233113,high,ok,Steve Martino,ok,high,drama,604,99000000,Venus Schultheis,Animation,The Peanuts Movie,en,"(-0.176, 58.674]"
10.979246,0,Campbell Scott,1,7.1,Steve Martin,13835130,low,bad,David Mamet,great,avg,dark,73,10000000,Ben Gazzara,Crime|Drama|Mystery|Thriller,The Spanish Prisoner,en,"(-0.176, 58.674]"
34.35108000000002,1,Rachel Weisz,1,6.0,Brendan Fraser,433013274,high,great,Stephen Sommers,ok,high,action,2206,98000000,John Hannah,Adventure|Action|Fantasy,The Mummy Returns,en,"(-0.176, 58.674]"
60.808738999999996,0,Daniel Day-Lewis,1,7.1,Leonardo DiCaprio,193772504,high,great,Martin Scorsese,great,avg,drama,1910,100000000,Cameron Diaz,Drama|History|Crime,Gangs of New York,en,"(58.674, 117.348]"
12.343336999999996,0,Ni Ni,0,7.1,Christian Bale,95311434,high,bad,Zhang Yimou,great,avg,action,187,94000000,Tong Dawei,Drama|History|War,The Flowers of War,zh,"(-0.176, 58.674]"
25.915924999999998,1,Jeff Bridges,1,5.9,Shia LaBeouf,149044513,high,ok,Ash Brannon,ok,avg,light,601,85000000,Zooey Deschanel,Animation|Comedy|Family,Surf's Up,en,"(-0.176, 58.674]"
27.66728,1,Matthew Broderick,1,5.4,Nicole Kidman,102000000,high,ok,Frank Oz,ok,avg,action,334,90000000,Bette Midler,Action|Comedy|Science Fiction,The Stepford Wives,en,"(-0.176, 58.674]"
76.37087399999999,0,Ewan McGregor,1,7.2,Josh Hartnett,172989651,high,great,Ridley Scott,great,avg,action,1811,92000000,Jason Isaacs,Action|History|War,Black Hawk Down,en,"(58.674, 117.348]"
50.440211999999995,1,Gary Oldman,0,7.3,Bruce Willis,263920180,high,great,Luc Besson,great,high,action,3885,90000000,Ian Holm,Adventure|Fantasy|Action|Thriller|Science Fiction,The Fifth Element,en,"(-0.176, 58.674]"
30.158625,0,Kristin Davis,1,5.4,Sarah Jessica Parker,288347692,high,ok,Michael Patrick King,ok,high,light,426,100000000,Cynthia Nixon,Comedy|Drama|Romance,Sex and the City 2,en,"(-0.176, 58.674]"
30.571391000000002,0,Kevin Kline,1,7.0,Kenneth Branagh,76432727,high,ok,Don Michael Paul,ok,avg,light,858,95000000,Rosie Perez,Adventure|Animation|Comedy|Family,The Road to El Dorado,en,"(-0.176, 58.674]"
53.21465700000001,0,Ray Romano,1,6.2,John Leguizamo,877244782,high,great,Steve Martino,ok,high,light,2672,95000000,Chris Wedge,Animation|Comedy|Adventure|Family,Ice Age: Continental Drift,en,"(-0.176, 58.674]"
62.99955599999997,1,Cate Blanchett,1,6.7,Lily James,543514353,high,great,Kenneth Branagh,ok,high,light,2374,95000000,Richard Madden,Romance|Fantasy|Family|Drama,Cinderella,en,"(58.674, 117.348]"
35.362441,0,Mark Wahlberg,1,6.6,Rachel Weisz,93525586,high,ok,Peter Jackson,ok,avg,drama,1065,65000000,Susan Sarandon,Fantasy|Drama,The Lovely Bones,en,"(-0.176, 58.674]"
46.151535,0,Ellen DeGeneres,1,7.6,Albert Brooks,940335536,high,great,Andrew Stanton,great,high,light,6122,94000000,Alexander Gould,Animation|Family,Finding Nemo,en,"(-0.176, 58.674]"
100.147483,0,Ian McKellen,1,8.1,Elijah Wood,1118888979,high,great,Peter Jackson,great,high,action,8064,94000000,Viggo Mortensen,Adventure|Fantasy|Action,The Lord of the Rings: The Return of the King,en,"(58.674, 117.348]"
100.43440800000003,0,Ian McKellen,1,8.0,Elijah Wood,926287400,high,great,Peter Jackson,great,high,action,7487,79000000,Viggo Mortensen,Adventure|Fantasy|Action,The Lord of the Rings: The Two Towers,en,"(58.674, 117.348]"
38.348337000000015,0,Julianne Moore,1,5.2,Jeff Bridges,114178613,high,ok,Sergei Bodrov,ok,avg,action,957,95000000,Ben Barnes,Adventure|Fantasy,Seventh Son,en,"(-0.176, 58.674]"
27.156630000000003,1,Jon Voight,1,5.7,Angelina Jolie,274703340,high,great,Simon West,ok,high,action,2192,115000000,Iain Glen,Adventure|Fantasy|Action|Thriller,Lara Croft: Tomb Raider,en,"(-0.176, 58.674]"
51.026664,0,Paul Bettany,1,5.9,Johnny Depp,103039258,high,great,Wally Pfister,ok,avg,dark,2295,100000000,Rebecca Hall,Thriller|Science Fiction|Drama|Mystery,Transcendence,en,"(-0.176, 58.674]"
16.854172,0,William H. Macy,1,5.7,Sam Neill,368780809,high,great,Joe Johnston,ok,high,action,2077,93000000,Téa Leoni,Adventure|Action|Thriller|Science Fiction,Jurassic Park III,en,"(-0.176, 58.674]"
47.93598699999999,0,Freida Pinto,1,7.0,James Franco,482860185,high,great,Rupert Wyatt,ok,high,action,4347,93000000,John Lithgow,Thriller|Action|Drama|Science Fiction,Rise of the Planet of the Apes,en,"(-0.176, 58.674]"
19.831378,1,Mary-Louise Parker,1,6.3,Freddie Highmore,162839667,high,ok,Mark Waters,ok,avg,action,572,90000000,Nick Nolte,Adventure|Family|Fantasy,The Spiderwick Chronicles,en,"(-0.176, 58.674]"
16.840638999999996,0,Jai Courtney,1,5.2,Bruce Willis,304654182,high,great,John Moore,ok,high,dark,3493,92000000,Sebastian Koch,Action|Thriller,A Good Day to Die Hard,en,"(-0.176, 58.674]"
21.15533,0,Billy Bob Thornton,1,5.8,Dennis Quaid,25819961,high,bad,John Lee Hancock,ok,avg,action,106,145000000,Jason Patric,Western|History|War,The Alamo,en,"(-0.176, 58.674]"
28.622900000000005,1,Holly Hunter,1,7.4,Craig T. Nelson,631442092,high,great,Brad Bird,great,high,action,5152,92000000,Samuel L. Jackson,Action|Adventure|Animation|Family,The Incredibles,en,"(-0.176, 58.674]"
15.426919999999999,0,Matthew Modine,1,5.7,Geena Davis,10017322,high,bad,Renny Harlin,ok,avg,action,136,98000000,Frank Langella,Action|Adventure,Cutthroat Island,en,"(-0.176, 58.674]"
82.25884800000007,0,Brandon T. Jackson,1,6.0,Logan Lerman,226497209,high,great,Chris Columbus,ok,high,action,2010,95000000,Alexandra Daddario,Adventure|Fantasy|Family,Percy Jackson & the Olympians: The Lightning Thief,en,"(58.674, 117.348]"
53.64118800000001,1,Will Smith,1,6.9,Tommy Lee Jones,589390539,high,great,Barry Sonnenfeld,ok,high,action,4412,90000000,Linda Fiorentino,Action|Adventure|Comedy|Science Fiction,Men in Black,en,"(-0.176, 58.674]"
36.574676999999994,0,Tim Allen,1,7.3,Tom Hanks,497366869,high,great,John Lasseter,great,high,light,3806,90000000,Joan Cusack,Animation|Comedy|Family,Toy Story 2,en,"(-0.176, 58.674]"
24.28279,0,Chris Pine,1,6.3,Denzel Washington,167805466,high,ok,Tony Scott,ok,avg,dark,1165,100000000,Rosario Dawson,Action|Thriller,Unstoppable,en,"(-0.176, 58.674]"
31.191769000000004,0,Jackie Chan,1,6.4,Chris Tucker,347325802,high,ok,Brett Ratner,ok,high,dark,1054,90000000,Zhang Ziyi,Action|Comedy|Crime|Thriller,Rush Hour 2,en,"(-0.176, 58.674]"
28.654839,0,Michelle Pfeiffer,1,6.3,Harrison Ford,155464351,high,ok,Robert Zemeckis,ok,avg,dark,488,100000000,Diana Scarwid,Drama|Horror|Mystery|Thriller,What Lies Beneath,en,"(-0.176, 58.674]"
43.585967000000004,1,Anna Faris,1,6.5,Bill Hader,242988466,high,great,Phil Lord,ok,high,light,1747,100000000,James Caan,Animation|Comedy|Family,Cloudy with a Chance of Meatballs,en,"(-0.176, 58.674]"
40.41910999999999,0,John Leguizamo,1,6.5,Ray Romano,886686817,high,great,Carlos Saldanha,ok,high,light,2271,90000000,Denis Leary,Animation|Comedy|Family|Adventure,Ice Age: Dawn of the Dinosaurs,en,"(-0.176, 58.674]"
23.630832000000005,0,Kristen Wiig,1,7.0,Ben Stiller,188133322,high,great,Ben Stiller,ok,avg,action,3144,90000000,Patton Oswalt,Adventure|Comedy|Drama|Fantasy,The Secret Life of Walter Mitty,en,"(-0.176, 58.674]"
36.473026,1,Lucy Liu,1,5.6,Cameron Diaz,264105545,high,ok,McG,ok,high,dark,1232,92000000,Drew Barrymore,Action|Adventure|Comedy|Crime|Thriller,Charlie's Angels,en,"(-0.176, 58.674]"
60.696908999999984,1,Matt Damon,1,7.9,Leonardo DiCaprio,289847354,high,great,Martin Scorsese,great,high,dark,4339,90000000,Jack Nicholson,Drama|Thriller|Crime,The Departed,en,"(58.674, 117.348]"
36.706022,1,Jackie Chan,1,7.6,Eddie Murphy,304320254,high,great,Tony Bancroft,great,high,light,2008,90000000,Ming-Na Wen,Animation|Family|Adventure,Mulan,en,"(-0.176, 58.674]"
86.23394,0,Jack Black,1,6.5,Ben Stiller,188072649,high,great,Ben Stiller,ok,avg,light,1667,92000000,Robert Downey Jr.,Action|Comedy,Tropic Thunder,en,"(58.674, 117.348]"
51.029051,1,Rooney Mara,1,7.2,Daniel Craig,232617430,high,great,David Fincher,great,high,dark,2434,90000000,Christopher Plummer,Thriller|Crime|Mystery|Drama,The Girl with the Dragon Tattoo,en,"(-0.176, 58.674]"
27.286021000000005,0,Jeremy Irons,1,6.9,Bruce Willis,366101666,high,great,John McTiernan,ok,high,dark,2066,90000000,Samuel L. Jackson,Action|Thriller,Die Hard: With a Vengeance,en,"(-0.176, 58.674]"
46.415526000000014,1,Jude Law,1,7.0,Robert Downey Jr.,524028679,high,great,Guy Ritchie,ok,high,dark,5766,90000000,Rachel McAdams,Action|Adventure|Crime|Mystery,Sherlock Holmes,en,"(-0.176, 58.674]"
23.050049,1,Toby Kebbell,1,5.3,Jack Huston,94061311,high,ok,Timur Bekmambetov,ok,avg,drama,621,100000000,Rodrigo Santoro,Drama,Ben-Hur,en,"(-0.176, 58.674]"
22.280804,1,Corey Burton,1,6.7,Michael J. Fox,186053725,high,ok,Gary Trousdale,ok,avg,action,1224,120000000,Claudia Christian,Animation|Family|Adventure|Science Fiction,Atlantis: The Lost Empire,en,"(-0.176, 58.674]"
47.54153400000002,0,Carice van Houten,1,6.7,Tom Cruise,200276000,high,ok,Bryan Singer,ok,high,action,1173,75000000,Kenneth Branagh,Drama|Thriller|History|War,Valkyrie,en,"(-0.176, 58.674]"
31.883423000000008,1,John Turturro,1,5.5,Adam Sandler,201596308,high,ok,Dennis Dugan,ok,high,light,1048,90000000,Emmanuelle Chriqui,Comedy|Action,You Don't Mess with the Zohan,en,"(-0.176, 58.674]"
50.783889,1,Michelle Monaghan,1,5.6,Adam Sandler,243637091,high,great,Chris Columbus,ok,high,action,2513,88000000,Peter Dinklage,Action|Comedy|Science Fiction,Pixels,en,"(-0.176, 58.674]"
49.743559,1,Frances O'Connor,1,6.8,Haley Joel Osment,235926552,high,great,Steven Spielberg,ok,high,action,1974,100000000,Sam Robards,Drama|Science Fiction|Adventure,A.I. Artificial Intelligence,en,"(-0.176, 58.674]"
15.070012,1,Terence Stamp,1,5.2,Eddie Murphy,182290266,high,ok,Rob Minkoff,ok,avg,dark,466,90000000,Nathaniel Parker,Thriller|Fantasy|Comedy|Family|Mystery,The Haunted Mansion,en,"(-0.176, 58.674]"
51.362399000000025,1,Matthew McConaughey,1,7.2,Jodie Foster,171120329,high,great,Robert Zemeckis,great,avg,drama,1308,90000000,James Woods,Drama|Science Fiction|Mystery,Contact,en,"(-0.176, 58.674]"
25.97879,1,Elisabeth Shue,1,5.6,Kevin Bacon,190213455,high,ok,Paul Verhoeven,ok,avg,action,634,95000000,Josh Brolin,Action|Science Fiction|Thriller,Hollow Man,en,"(-0.176, 58.674]"
21.247426000000004,1,Sean Penn,1,6.2,Nicole Kidman,162944923,high,ok,Sydney Pollack,ok,avg,dark,392,80000000,Catherine Keener,Crime|Thriller,The Interpreter,en,"(-0.176, 58.674]"
44.36047900000001,0,Alexandra Daddario,1,5.9,Logan Lerman,174578751,high,great,Thor Freudenthal,ok,avg,action,1648,90000000,Douglas Smith,Adventure|Family|Fantasy,Percy Jackson: Sea of Monsters,en,"(-0.176, 58.674]"
25.062260000000002,1,Gerard Butler,1,5.5,Angelina Jolie,156505388,high,great,Jan de Bont,ok,avg,action,1418,95000000,Noah Taylor,Action|Adventure|Fantasy|Thriller,Lara Croft Tomb Raider: The Cradle of Life,en,"(-0.176, 58.674]"
61.914194,0,Woody Harrelson,1,6.7,Jesse Eisenberg,334901337,high,great,Jon M. Chu,ok,high,dark,3235,90000000,Mark Ruffalo,Action|Adventure|Comedy|Crime|Mystery|Thriller,Now You See Me 2,en,"(58.674, 117.348]"
20.961659,1,Elisabeth Shue,1,5.9,Val Kilmer,118063304,high,ok,Phillip Noyce,ok,avg,action,302,68000000,Rade Serbedzija,Thriller|Action|Romance|Science Fiction|Adventure,The Saint,en,"(-0.176, 58.674]"
23.173889,1,Brad Pitt,1,6.8,Robert Redford,143049560,high,ok,Tony Scott,ok,avg,dark,579,92000000,Catherine McCormack,Action|Crime|Thriller,Spy Game,en,"(-0.176, 58.674]"
22.809789000000002,0,Tim Robbins,1,5.7,Gary Sinise,60874615,high,ok,Brian De Palma,ok,avg,action,369,90000000,Don Cheadle,Science Fiction,Mission to Mars,en,"(-0.176, 58.674]"
29.540337999999995,0,Anne Hathaway,1,6.5,Jesse Eisenberg,484635760,high,great,Carlos Saldanha,ok,high,light,2166,90000000,Leslie Mann,Animation|Adventure|Comedy|Family,Rio,en,"(-0.176, 58.674]"
25.604322,1,Sam Neill,1,6.9,Robin Williams,93700000,high,ok,Chris Columbus,ok,avg,light,963,100000000,Embeth Davidtz,Comedy|Science Fiction,Bicentennial Man,en,"(-0.176, 58.674]"
37.78399099999999,1,Brad Pitt,1,5.9,Harrison Ford,140807547,high,ok,Alan J. Pakula,ok,avg,dark,290,90000000,Margaret Colin,Crime|Thriller|Drama,The Devil's Own,en,"(-0.176, 58.674]"
27.190782999999996,1,Liam Neeson,1,6.1,Harrison Ford,35168966,high,ok,Kathryn Bigelow,ok,avg,drama,264,100000000,Peter Sarsgaard,Drama|History|Thriller,K-19: The Widowmaker,en,"(-0.176, 58.674]"
21.648916999999997,1,James Earl Jones,1,6.6,Arnold Schwarzenegger,79114085,avg,ok,John Milius,ok,avg,action,650,20000000,Max von Sydow,Adventure|Fantasy|Action,Conan the Barbarian,en,"(-0.176, 58.674]"
39.893483999999994,1,Renée Zellweger,1,7.3,Russell Crowe,108539911,high,ok,Ron Howard,great,avg,drama,616,88000000,Paul Giamatti,Romance|Drama|History,Cinderella Man,en,"(-0.176, 58.674]"
17.974938999999996,0,Nathan Lane,0,5.4,Elle Fanning,16178959,high,bad,Andrei Konchalovsky,ok,avg,action,50,90000000,John Turturro,Fantasy|Action|Family,The Nutcracker: The Untold Story,en,"(-0.176, 58.674]"
22.464342,1,David McCullough,1,6.7,Jeff Bridges,148336445,high,ok,Gary Ross,ok,avg,drama,216,87000000,Chris Cooper,Drama|History,Seabiscuit,en,"(-0.176, 58.674]"
22.943501,1,Bill Paxton,1,6.1,Helen Hunt,494471524,high,ok,Jan de Bont,ok,high,action,950,92000000,Cary Elwes,Action|Adventure|Drama,Twister,en,"(-0.176, 58.674]"
16.28817,0,Helen Hunt,1,7.5,Tom Hanks,429632142,high,great,Robert Zemeckis,great,high,drama,3218,90000000,Chris Noth,Adventure|Drama,Cast Away,en,"(-0.176, 58.674]"
42.21749,0,Robin Williams,0,5.9,Elijah Wood,384335608,high,great,George Miller,ok,high,light,1410,100000000,Brittany Murphy,Animation|Comedy,Happy Feet,en,"(-0.176, 58.674]"
47.64985,1,Franka Potente,1,7.2,Matt Damon,288500217,high,great,Paul Greengrass,great,high,drama,2825,75000000,Brian Cox,Action|Drama|Thriller,The Bourne Supremacy,en,"(-0.176, 58.674]"
38.82086600000001,1,Gary Oldman,1,6.2,Harrison Ford,315156409,high,ok,Wolfgang Petersen,ok,high,dark,840,85000000,Glenn Close,Action|Thriller,Air Force One,en,"(-0.176, 58.674]"
49.54233099999999,1,Brad Pitt,1,7.2,George Clooney,450717150,high,great,Steven Soderbergh,great,high,dark,3783,85000000,Matt Damon,Thriller|Crime,Ocean's Eleven,en,"(-0.176, 58.674]"
47.60124700000001,0,Orlando Bloom,1,5.6,Milla Jovovich,132274484,high,ok,Paul W.S. Anderson,ok,avg,action,924,75000000,Logan Lerman,Adventure|Action|Thriller,The Three Musketeers,en,"(-0.176, 58.674]"
31.94942400000001,1,Steve Buscemi,1,6.8,Adam Sandler,358375603,high,great,Genndy Tartakovsky,ok,high,light,2566,85000000,David Spade,Animation|Comedy|Family|Fantasy,Hotel Transylvania,en,"(-0.176, 58.674]"
32.54076499999999,1,Patrick Dempsey,1,6.6,Amy Adams,340487652,high,great,Kevin Lima,ok,high,light,1449,85000000,James Marsden,Comedy|Family|Fantasy|Romance,Enchanted,en,"(-0.176, 58.674]"
47.660222000000005,1,Ryan Reynolds,1,6.3,Denzel Washington,208076205,high,great,Daniel Espinosa,ok,high,dark,1345,85000000,Vera Farmiga,Action|Thriller,Safe House,en,"(-0.176, 58.674]"
11.177954,1,Ioan Gruffudd,1,5.1,Glenn Close,183611771,high,ok,Kevin Lima,ok,avg,light,313,85000000,Alice Evans,Comedy|Family,102 Dalmatians,en,"(-0.176, 58.674]"
36.22613300000003,1,Eddie Murphy,1,5.8,Ben Stiller,152930623,high,ok,Brett Ratner,ok,avg,light,932,75000000,Casey Affleck,Action|Comedy,Tower Heist,en,"(-0.176, 58.674]"
51.542495,1,Kate Winslet,1,6.7,Cameron Diaz,194168700,high,ok,Nancy Meyers,ok,avg,light,1225,85000000,Jude Law,Comedy|Romance,The Holiday,en,"(-0.176, 58.674]"
63.36987499999999,0,Gene Hackman,1,6.7,Will Smith,250649836,high,ok,Tony Scott,ok,high,drama,1240,90000000,Jon Voight,Action|Drama|Thriller,Enemy of the State,en,"(58.674, 117.348]"
21.29062499999999,1,Alec Baldwin,1,6.2,Meryl Streep,219103655,high,ok,Nancy Meyers,ok,high,light,360,85000000,Steve Martin,Comedy|Romance,It's Complicated,en,"(-0.176, 58.674]"
54.935512999999986,1,Brad Pitt,1,6.5,George Clooney,311312624,high,great,Steven Soderbergh,ok,high,dark,1999,85000000,Matt Damon,Crime|Thriller,Ocean's Thirteen,en,"(-0.176, 58.674]"
25.927136,0,Ashton Kutcher,1,6.1,Martin Lawrence,197309027,high,ok,Jill Culton,ok,avg,light,656,85000000,Gary Sinise,Adventure|Animation|Family,Open Season,en,"(-0.176, 58.674]"
44.414664,0,Theo James,1,6.9,Shailene Woodley,288747895,high,great,Neil Burger,ok,high,action,4663,85000000,Kate Winslet,Adventure|Action|Science Fiction,Divergent,en,"(-0.176, 58.674]"
23.278378,1,Rachel Weisz,1,7.2,Jude Law,96976270,high,ok,Jean-Jacques Annaud,great,avg,action,999,68000000,Ed Harris,War,Enemy at the Gates,en,"(-0.176, 58.674]"
43.779834000000015,1,Seann William Scott,1,6.4,Dwayne Johnson,80916492,high,ok,Peter Berg,ok,avg,action,514,85000000,Rosario Dawson,Adventure|Action|Comedy|Thriller,The Rundown,en,"(-0.176, 58.674]"
53.260129000000006,1,F. Murray Abraham,1,6.1,Arnold Schwarzenegger,137298489,high,ok,John McTiernan,ok,avg,action,712,85000000,Art Carney,Adventure|Fantasy|Action|Comedy|Family,Last Action Hero,en,"(-0.176, 58.674]"
15.180936000000006,1,Gong Li,1,7.3,Zhang Ziyi,162242962,high,ok,Rob Marshall,great,avg,drama,652,85000000,Youki Kudoh,Drama|History|Romance,Memoirs of a Geisha,en,"(-0.176, 58.674]"
26.116293,1,Nathalie Kelley,1,6.1,Lucas Black,158468292,high,great,Justin Lin,ok,avg,dark,1705,85000000,Sung Kang,Action|Crime|Drama|Thriller,The Fast and the Furious: Tokyo Drift,en,"(-0.176, 58.674]"
25.595689000000004,1,Anthony Hopkins,1,6.9,Brad Pitt,142940100,high,ok,Martin Brest,ok,avg,drama,1147,90000000,Claire Forlani,Fantasy|Drama|Mystery,Meet Joe Black,en,"(-0.176, 58.674]"
32.689491000000004,1,Francesca Neri,1,5.5,Arnold Schwarzenegger,78382433,high,ok,Andrew Davis,ok,avg,drama,427,85000000,Elias Koteas,Action|Thriller|Drama,Collateral Damage,en,"(-0.176, 58.674]"
34.722615,0,Lily Collins,1,5.5,Julia Roberts,183018522,high,ok,Tarsem Singh,ok,avg,action,1114,85000000,Armie Hammer,Adventure|Fantasy|Drama|Comedy|Science Fiction|Family,Mirror Mirror,en,"(-0.176, 58.674]"
57.300136,1,Mary Elizabeth Winstead,1,7.2,Michael Cera,47664559,high,great,Edgar Wright,great,avg,action,2126,60000000,Kieran Culkin,Action|Adventure|Comedy,Scott Pilgrim vs. the World,en,"(-0.176, 58.674]"
27.78257600000001,1,Hilary Swank,1,5.4,Aaron Eckhart,74208267,high,ok,Jon Amiel,ok,avg,action,516,60000000,Delroy Lindo,Action|Thriller|Adventure|Science Fiction,The Core,en,"(-0.176, 58.674]"
14.100081,1,Janet Jackson,1,4.7,Eddie Murphy,123307945,high,ok,Peter Segal,bad,avg,light,332,84000000,Larry Miller,Fantasy|Comedy|Romance|Science Fiction,Nutty Professor II: The Klumps,en,"(-0.176, 58.674]"
19.099629,1,Sarah Michelle Gellar,1,5.4,Freddie Prinze Jr.,275650703,high,ok,Raja Gosnell,ok,high,dark,820,84000000,Matthew Lillard,Mystery|Adventure|Comedy,Scooby-Doo,en,"(-0.176, 58.674]"
23.936306,0,Olivia Thirlby,1,6.6,Karl Urban,41037742,avg,great,Pete Travis,ok,avg,action,1940,50000000,Lena Headey,Action|Science Fiction,Dredd,en,"(-0.176, 58.674]"
46.14440800000001,1,Kate Beckinsale,1,6.0,Adam Sandler,237681299,high,great,Frank Coraci,ok,high,light,2104,82500000,Christopher Walken,Comedy|Drama|Fantasy|Romance,Click,en,"(-0.176, 58.674]"
21.297113000000003,1,Adrienne Barbeau,1,6.7,Hal Holbrook,21028755,low,ok,George A. Romero,ok,avg,dark,226,8000000,Fritz Weaver,Horror|Comedy|Fantasy,Creepshow,en,"(-0.176, 58.674]"
37.79387700000001,0,Nick Nolte,1,4.9,James Marsden,112483764,high,bad,Brad Peyton,bad,avg,light,119,85000000,Christina Applegate,Comedy|Family,Cats & Dogs 2 : The Revenge of Kitty Galore,en,"(-0.176, 58.674]"
38.076211,0,Jamie Bell,1,5.9,Hayden Christensen,222231186,high,great,Doug Liman,ok,high,action,1799,85000000,Samuel L. Jackson,Adventure|Fantasy|Science Fiction,Jumper,en,"(-0.176, 58.674]"
26.385087,1,Selma Blair,1,6.5,Ron Perlman,160388063,high,great,Guillermo del Toro,ok,avg,action,1527,85000000,Jeffrey Tambor,Adventure|Fantasy|Science Fiction,Hellboy II: The Golden Army,en,"(-0.176, 58.674]"
62.370228000000004,1,Robert Downey Jr.,1,7.3,Jake Gyllenhaal,84785914,high,great,David Fincher,great,avg,dark,2023,65000000,Mark Ruffalo,Crime|Drama|Mystery|Thriller,Zodiac,en,"(58.674, 117.348]"
24.998269,0,Michael Rapaport,1,5.7,Arnold Schwarzenegger,96085477,high,ok,Roger Spottiswoode,ok,avg,action,595,82000000,Tony Goldwyn,Science Fiction,The 6th Day,en,"(-0.176, 58.674]"
30.658099,1,Jennifer Aniston,1,6.4,Jim Carrey,484572835,high,great,Tom Shadyac,ok,high,light,3012,80000000,Philip Baker Hall,Fantasy|Comedy,Bruce Almighty,en,"(-0.176, 58.674]"
84.64594699999998,0,Jason Statham,1,6.0,Sylvester Stallone,274470394,high,great,Sylvester Stallone,ok,high,action,2926,80000000,Dolph Lundgren,Thriller|Adventure|Action,The Expendables,en,"(58.674, 117.348]"
35.816157,1,Jon Voight,1,6.7,Tom Cruise,457696359,high,great,Brian De Palma,ok,high,action,2631,80000000,Emmanuelle Béart,Adventure|Action|Thriller,Mission: Impossible,en,"(-0.176, 58.674]"
